Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month,Year,Month,Month_Name,Quarter,Profit_Margin,Avg_Unit_Price
B-26679,3234,1274,10,Furniture,Tables,EMI,2020-12-15,Matthew Schroeder,Ohio,Cleveland,2020-12,2020,12,December,4,39.39,323.4
B-26397,6200,2321,18,Furniture,Tables,Credit Card,2024-07-11,Marcus Flores,California,Los Angeles,2024-07,2024,7,July,3,37.44,344.44
B-26397,6200,2321,18,Furniture,Tables,Credit Card,2024-09-21,Tonya Long,Florida,Miami,2024-09,2024,9,September,3,37.44,344.44
B-25957,4470,413,13,Electronics,Laptops,UPI,2025-02-02,Michael Chambers,California,Los Angeles,2025-02,2025,2,February,1,9.24,343.85
B-26916,916,362,7,Office Supplies,Pens,UPI,2022-10-21,Kaylee Glover,Illinois,Springfield,2022-10,2022,10,October,4,39.52,130.86
B-26916,916,362,7,Office Supplies,Pens,UPI,2020-10-21,Pamela Patterson,California,San Francisco,2020-10,2020,10,October,4,39.52,130.86
B-26916,1165,302,20,Furniture,Sofas,UPI,2022-10-21,Kaylee Glover,Illinois,Springfield,2022-10,2022,10,October,4,25.92,58.25
B-26916,1165,302,20,Furniture,Sofas,UPI,2020-10-21,Pamela Patterson,California,San Francisco,2020-10,2020,10,October,4,25.92,58.25
B-26916,7846,677,12,Furniture,Chairs,UPI,2022-10-21,Kaylee Glover,Illinois,Springfield,2022-10,2022,10,October,4,8.63,653.83
B-26916,7846,677,12,Furniture,Chairs,UPI,2020-10-21,Pamela Patterson,California,San Francisco,2020-10,2020,10,October,4,8.63,653.83
B-25925,3022,384,1,Office Supplies,Pens,Credit Card,2022-01-11,Ronald Mckinney,Texas,Austin,2022-01,2022,1,January,1,12.71,3022.0
B-25925,3022,384,1,Office Supplies,Pens,Credit Card,2021-02-17,James Hart,Illinois,Chicago,2021-02,2021,2,February,1,12.71,3022.0
B-25925,5266,1111,13,Electronics,Electronic Games,Debit Card,2022-01-11,Ronald Mckinney,Texas,Austin,2022-01,2022,1,January,1,21.1,405.08
B-25925,5266,1111,13,Electronics,Electronic Games,Debit Card,2021-02-17,James Hart,Illinois,Chicago,2021-02,2021,2,February,1,21.1,405.08
B-25602,4853,1764,9,Office Supplies,Pens,Debit Card,2021-11-06,Rhonda Harris,Florida,Orlando,2021-11,2021,11,November,4,36.35,539.22
B-25602,4853,1764,9,Office Supplies,Pens,Debit Card,2022-08-30,Randy Fisher,Texas,Houston,2022-08,2022,8,August,3,36.35,539.22
B-26592,9832,1270,1,Office Supplies,Pens,COD,2022-10-07,James Hernandez,California,San Francisco,2022-10,2022,10,October,4,12.92,9832.0
B-26592,796,153,15,Office Supplies,Pens,Credit Card,2022-10-07,James Hernandez,California,San Francisco,2022-10,2022,10,October,4,19.22,53.07
B-26251,883,127,7,Furniture,Chairs,COD,2023-06-04,Brenda Murphy,California,San Francisco,2023-06,2023,6,June,2,14.38,126.14
B-26251,4539,1155,8,Furniture,Bookcases,Debit Card,2023-06-04,Brenda Murphy,California,San Francisco,2023-06,2023,6,June,2,25.45,567.38
B-26251,9659,2226,16,Office Supplies,Binders,Debit Card,2023-06-04,Brenda Murphy,California,San Francisco,2023-06,2023,6,June,2,23.05,603.69
B-25979,9562,325,2,Electronics,Printers,Debit Card,2022-05-13,Andrew Kirby,California,San Diego,2022-05,2022,5,May,2,3.4,4781.0
B-25437,4688,1841,3,Electronics,Laptops,Credit Card,2023-01-23,Justin Thomas,California,San Francisco,2023-01,2023,1,January,1,39.27,1562.67
B-25437,4688,1841,3,Electronics,Laptops,Credit Card,2021-07-25,Jillian Johnson MD,California,San Diego,2021-07,2021,7,July,3,39.27,1562.67
B-26986,7900,482,4,Electronics,Phones,COD,2025-03-08,William Martin,Ohio,Columbus,2025-03,2025,3,March,1,6.1,1975.0
B-25990,6967,3257,17,Furniture,Bookcases,COD,2022-12-25,Mark Dixon,Ohio,Cincinnati,2022-12,2022,12,December,4,46.75,409.82
B-25990,1091,277,6,Office Supplies,Paper,COD,2022-12-25,Mark Dixon,Ohio,Cincinnati,2022-12,2022,12,December,4,25.39,181.83
B-25990,6027,1530,2,Office Supplies,Binders,Credit Card,2022-12-25,Mark Dixon,Ohio,Cincinnati,2022-12,2022,12,December,4,25.39,3013.5
B-25222,4852,218,2,Furniture,Tables,EMI,2024-04-24,Alicia Allen,Texas,Dallas,2024-04,2024,4,April,2,4.49,2426.0
B-25222,4852,218,2,Furniture,Tables,EMI,2021-12-24,Cynthia Meyer,Florida,Tampa,2021-12,2021,12,December,4,4.49,2426.0
B-25222,4852,218,2,Furniture,Tables,EMI,2023-09-07,Brandon Norton,Illinois,Springfield,2023-09,2023,9,September,3,4.49,2426.0
B-26402,4314,1453,6,Furniture,Sofas,COD,2021-08-10,Christina Scott,Florida,Tampa,2021-08,2021,8,August,3,33.68,719.0
B-26792,3288,1477,3,Office Supplies,Pens,EMI,2024-05-26,Andrew Macias,Texas,Austin,2024-05,2024,5,May,2,44.92,1096.0
B-26792,3288,1477,3,Office Supplies,Pens,EMI,2022-02-19,Alejandro Williams,Illinois,Springfield,2022-02,2022,2,February,1,44.92,1096.0
B-25154,3977,813,5,Office Supplies,Binders,Credit Card,2024-12-09,Mark Rodriguez,New York,New York City,2024-12,2024,12,December,4,20.44,795.4
B-26114,6252,1377,2,Electronics,Printers,EMI,2023-06-01,Sarah Montgomery,Illinois,Chicago,2023-06,2023,6,June,2,22.02,3126.0
B-26485,9084,3253,12,Office Supplies,Pens,Debit Card,2023-11-05,Marisa Prince,New York,Buffalo,2023-11,2023,11,November,4,35.81,757.0
B-26191,8994,1481,15,Electronics,Phones,Credit Card,2020-06-21,James Bonilla,California,San Diego,2020-06,2020,6,June,2,16.47,599.6
B-26754,1089,176,16,Office Supplies,Markers,EMI,2020-10-26,Robin Myers,Texas,Dallas,2020-10,2020,10,October,4,16.16,68.06
B-25953,6690,1001,19,Office Supplies,Binders,UPI,2022-06-06,Nancy Sanchez,Illinois,Springfield,2022-06,2022,6,June,2,14.96,352.11
B-25953,6690,1001,19,Office Supplies,Binders,UPI,2021-11-13,Sydney Walls,Illinois,Chicago,2021-11,2021,11,November,4,14.96,352.11
B-25953,4985,1920,10,Furniture,Bookcases,Credit Card,2022-06-06,Nancy Sanchez,Illinois,Springfield,2022-06,2022,6,June,2,38.52,498.5
B-25953,4985,1920,10,Furniture,Bookcases,Credit Card,2021-11-13,Sydney Walls,Illinois,Chicago,2021-11,2021,11,November,4,38.52,498.5
B-26516,8590,3565,15,Electronics,Electronic Games,EMI,2021-11-11,Deborah Hoffman,Florida,Miami,2021-11,2021,11,November,4,41.5,572.67
B-26516,6973,3038,10,Furniture,Tables,COD,2021-11-11,Deborah Hoffman,Florida,Miami,2021-11,2021,11,November,4,43.57,697.3
B-26843,4591,1941,19,Electronics,Printers,EMI,2021-07-31,Megan Williams,Texas,Dallas,2021-07,2021,7,July,3,42.28,241.63
B-26843,9612,2572,17,Office Supplies,Pens,Credit Card,2021-07-31,Megan Williams,Texas,Dallas,2021-07,2021,7,July,3,26.76,565.41
B-26167,5343,655,1,Furniture,Chairs,EMI,2024-04-13,Shane Clark,California,San Diego,2024-04,2024,4,April,2,12.26,5343.0
B-26972,6956,318,20,Office Supplies,Markers,Debit Card,2022-04-19,Steven Haynes,Illinois,Springfield,2022-04,2022,4,April,2,4.57,347.8
B-25673,5306,2405,17,Furniture,Tables,EMI,2024-03-23,Kimberly Fuller,New York,Buffalo,2024-03,2024,3,March,1,45.33,312.12
B-26587,8982,448,17,Furniture,Sofas,UPI,2021-05-07,Angela Lyons,New York,New York City,2021-05,2021,5,May,2,4.99,528.35
B-26587,4826,562,5,Office Supplies,Paper,Debit Card,2021-05-07,Angela Lyons,New York,New York City,2021-05,2021,5,May,2,11.65,965.2
B-26668,972,106,15,Office Supplies,Pens,EMI,2022-05-06,Betty Tucker,Ohio,Cincinnati,2022-05,2022,5,May,2,10.91,64.8
B-26906,3665,802,4,Office Supplies,Markers,Credit Card,2021-08-09,Brianna Hunt,Florida,Miami,2021-08,2021,8,August,3,21.88,916.25
B-26906,3665,802,4,Office Supplies,Markers,Credit Card,2025-02-09,Cathy Clark,Florida,Tampa,2025-02,2025,2,February,1,21.88,916.25
B-25226,9808,2117,2,Office Supplies,Pens,UPI,2024-04-23,Nicole Warren,California,Los Angeles,2024-04,2024,4,April,2,21.58,4904.0
B-25166,1133,73,17,Furniture,Chairs,UPI,2023-02-23,Richard Castaneda,Ohio,Cleveland,2023-02,2023,2,February,1,6.44,66.65
B-25166,1133,73,17,Furniture,Chairs,UPI,2024-06-06,Sarah Torres,California,San Diego,2024-06,2024,6,June,2,6.44,66.65
B-25166,6248,1168,19,Furniture,Bookcases,COD,2023-02-23,Richard Castaneda,Ohio,Cleveland,2023-02,2023,2,February,1,18.69,328.84
B-25166,6248,1168,19,Furniture,Bookcases,COD,2024-06-06,Sarah Torres,California,San Diego,2024-06,2024,6,June,2,18.69,328.84
B-25454,5666,2733,17,Electronics,Electronic Games,Credit Card,2025-01-27,Vanessa Deleon,Florida,Tampa,2025-01,2025,1,January,1,48.24,333.29
B-26215,4171,1450,18,Office Supplies,Markers,COD,2023-04-07,Richard Lyons,Texas,Dallas,2023-04,2023,4,April,2,34.76,231.72
B-25777,6236,2839,7,Electronics,Printers,Credit Card,2022-01-20,Eric Adams,Illinois,Springfield,2022-01,2022,1,January,1,45.53,890.86
B-25777,6236,2839,7,Electronics,Printers,Credit Card,2022-05-10,Chad Brown,Florida,Orlando,2022-05,2022,5,May,2,45.53,890.86
B-25383,5410,2456,8,Furniture,Chairs,Credit Card,2024-05-29,Kayla Becker,California,Los Angeles,2024-05,2024,5,May,2,45.4,676.25
B-25383,5410,2456,8,Furniture,Chairs,Credit Card,2022-01-04,Ashley Freeman,Florida,Tampa,2022-01,2022,1,January,1,45.4,676.25
B-26409,3024,1353,1,Furniture,Sofas,Credit Card,2024-05-02,Scott Harris,California,Los Angeles,2024-05,2024,5,May,2,44.74,3024.0
B-26409,3024,1353,1,Furniture,Sofas,Credit Card,2021-12-28,John James,Ohio,Columbus,2021-12,2021,12,December,4,44.74,3024.0
B-26684,7434,2851,5,Office Supplies,Markers,UPI,2022-12-12,Jesse Bond,Illinois,Springfield,2022-12,2022,12,December,4,38.35,1486.8
B-26726,7213,508,19,Electronics,Electronic Games,Debit Card,2023-08-17,Brandon Hughes,Texas,Dallas,2023-08,2023,8,August,3,7.04,379.63
B-26726,7213,508,19,Electronics,Electronic Games,Debit Card,2021-11-29,Lynn Reynolds,Ohio,Cincinnati,2021-11,2021,11,November,4,7.04,379.63
B-26726,3176,586,9,Furniture,Tables,EMI,2023-08-17,Brandon Hughes,Texas,Dallas,2023-08,2023,8,August,3,18.45,352.89
B-26726,3176,586,9,Furniture,Tables,EMI,2021-11-29,Lynn Reynolds,Ohio,Cincinnati,2021-11,2021,11,November,4,18.45,352.89
B-26136,9144,2220,18,Office Supplies,Binders,Credit Card,2021-06-13,Ronald Good,Florida,Miami,2021-06,2021,6,June,2,24.28,508.0
B-26098,4146,865,19,Furniture,Tables,EMI,2022-07-04,Kyle Baker,Texas,Houston,2022-07,2022,7,July,3,20.86,218.21
B-26098,3793,875,7,Furniture,Tables,EMI,2022-07-04,Kyle Baker,Texas,Houston,2022-07,2022,7,July,3,23.07,541.86
B-25430,7169,2385,11,Furniture,Sofas,COD,2021-06-27,Michael Rivera,California,Los Angeles,2021-06,2021,6,June,2,33.27,651.73
B-25430,4046,417,18,Furniture,Chairs,Credit Card,2021-06-27,Michael Rivera,California,Los Angeles,2021-06,2021,6,June,2,10.31,224.78
B-25266,4164,905,11,Electronics,Phones,COD,2023-12-04,Lori Adkins,California,San Diego,2023-12,2023,12,December,4,21.73,378.55
B-25266,5389,2196,5,Furniture,Tables,UPI,2023-12-04,Lori Adkins,California,San Diego,2023-12,2023,12,December,4,40.75,1077.8
B-25283,5448,2204,5,Furniture,Sofas,COD,2022-08-09,Luis Warner,New York,New York City,2022-08,2022,8,August,3,40.46,1089.6
B-25227,4115,1285,1,Furniture,Sofas,UPI,2020-04-08,Donald Perry,Florida,Orlando,2020-04,2020,4,April,2,31.23,4115.0
B-25227,4761,2231,12,Furniture,Tables,UPI,2020-04-08,Donald Perry,Florida,Orlando,2020-04,2020,4,April,2,46.86,396.75
B-25669,5899,2264,6,Office Supplies,Binders,EMI,2023-10-20,Adam Stevens,New York,Buffalo,2023-10,2023,10,October,4,38.38,983.17
B-25064,6109,3040,9,Furniture,Chairs,EMI,2022-02-10,Kimberly Johnson,New York,Buffalo,2022-02,2022,2,February,1,49.76,678.78
B-25064,6109,3040,9,Furniture,Chairs,EMI,2023-10-05,Kelly Jones,New York,Rochester,2023-10,2023,10,October,4,49.76,678.78
B-25064,4628,1491,17,Electronics,Electronic Games,UPI,2022-02-10,Kimberly Johnson,New York,Buffalo,2022-02,2022,2,February,1,32.22,272.24
B-25064,4628,1491,17,Electronics,Electronic Games,UPI,2023-10-05,Kelly Jones,New York,Rochester,2023-10,2023,10,October,4,32.22,272.24
B-26268,4369,584,13,Office Supplies,Pens,Credit Card,2022-09-22,Ashley Petty,Illinois,Peoria,2022-09,2022,9,September,3,13.37,336.08
B-26268,4369,584,13,Office Supplies,Pens,Credit Card,2021-04-03,Crystal Ross,Texas,Austin,2021-04,2021,4,April,2,13.37,336.08
B-25456,5632,2358,20,Furniture,Sofas,Credit Card,2021-05-03,Alexis Duffy,California,Los Angeles,2021-05,2021,5,May,2,41.87,281.6
B-25456,5632,2358,20,Furniture,Sofas,Credit Card,2024-02-11,Stephanie Sanchez,Florida,Miami,2024-02,2024,2,February,1,41.87,281.6
B-25456,5632,2358,20,Furniture,Sofas,Credit Card,2025-02-04,Reginald Espinoza,Ohio,Cleveland,2025-02,2025,2,February,1,41.87,281.6
B-25495,7519,402,14,Office Supplies,Paper,UPI,2022-10-12,Sandra Hicks,California,San Diego,2022-10,2022,10,October,4,5.35,537.07
B-25495,1564,674,13,Electronics,Electronic Games,Debit Card,2022-10-12,Sandra Hicks,California,San Diego,2022-10,2022,10,October,4,43.09,120.31
B-26552,2804,936,10,Electronics,Electronic Games,Credit Card,2022-02-06,Olivia Orozco,Texas,Austin,2022-02,2022,2,February,1,33.38,280.4
B-26552,2804,936,10,Electronics,Electronic Games,Credit Card,2020-11-09,Larry Moore,Florida,Tampa,2020-11,2020,11,November,4,33.38,280.4
B-26552,2804,936,10,Electronics,Electronic Games,Credit Card,2023-05-03,Mrs. Rachel Cannon DDS,Florida,Tampa,2023-05,2023,5,May,2,33.38,280.4
B-25203,2321,505,6,Furniture,Chairs,EMI,2022-10-04,Daniel Flowers,Illinois,Springfield,2022-10,2022,10,October,4,21.76,386.83
B-25462,5730,482,6,Electronics,Laptops,COD,2024-08-21,Randy Acosta,Florida,Tampa,2024-08,2024,8,August,3,8.41,955.0
B-26145,7441,867,12,Furniture,Sofas,COD,2021-11-20,Deborah Williams,Illinois,Chicago,2021-11,2021,11,November,4,11.65,620.08
B-26145,7441,867,12,Furniture,Sofas,COD,2020-05-13,Robert Michael,Texas,Austin,2020-05,2020,5,May,2,11.65,620.08
B-25552,1732,766,7,Office Supplies,Binders,UPI,2023-02-28,Danny Ramirez,New York,New York City,2023-02,2023,2,February,1,44.23,247.43
B-25552,8788,3944,19,Office Supplies,Paper,EMI,2023-02-28,Danny Ramirez,New York,New York City,2023-02,2023,2,February,1,44.88,462.53
B-26069,838,271,11,Office Supplies,Markers,EMI,2021-01-21,Stephen Baker,Ohio,Columbus,2021-01,2021,1,January,1,32.34,76.18
B-26069,838,271,11,Office Supplies,Markers,EMI,2022-02-28,Jeffrey Wilcox,Illinois,Peoria,2022-02,2022,2,February,1,32.34,76.18
B-26069,3577,699,2,Furniture,Tables,UPI,2021-01-21,Stephen Baker,Ohio,Columbus,2021-01,2021,1,January,1,19.54,1788.5
B-26069,3577,699,2,Furniture,Tables,UPI,2022-02-28,Jeffrey Wilcox,Illinois,Peoria,2022-02,2022,2,February,1,19.54,1788.5
B-25120,7122,1836,6,Electronics,Phones,Debit Card,2024-04-25,James Clarke,Texas,Dallas,2024-04,2024,4,April,2,25.78,1187.0
B-25120,7122,1836,6,Electronics,Phones,Debit Card,2023-03-10,Julia Gallagher,Texas,Houston,2023-03,2023,3,March,1,25.78,1187.0
B-25120,7122,1836,6,Electronics,Phones,Debit Card,2023-07-10,Ronald Frey Jr.,New York,New York City,2023-07,2023,7,July,3,25.78,1187.0
B-25120,7327,2596,15,Office Supplies,Markers,Credit Card,2024-04-25,James Clarke,Texas,Dallas,2024-04,2024,4,April,2,35.43,488.47
B-25120,7327,2596,15,Office Supplies,Markers,Credit Card,2023-03-10,Julia Gallagher,Texas,Houston,2023-03,2023,3,March,1,35.43,488.47
B-25120,7327,2596,15,Office Supplies,Markers,Credit Card,2023-07-10,Ronald Frey Jr.,New York,New York City,2023-07,2023,7,July,3,35.43,488.47
B-26146,2239,1094,18,Electronics,Printers,COD,2024-07-28,Megan Charles,Florida,Tampa,2024-07,2024,7,July,3,48.86,124.39
B-26146,4932,1153,1,Office Supplies,Markers,COD,2024-07-28,Megan Charles,Florida,Tampa,2024-07,2024,7,July,3,23.38,4932.0
B-25549,4609,1084,8,Electronics,Printers,UPI,2023-07-30,Amy Duran MD,Florida,Orlando,2023-07,2023,7,July,3,23.52,576.12
B-25549,2328,788,4,Office Supplies,Paper,UPI,2023-07-30,Amy Duran MD,Florida,Orlando,2023-07,2023,7,July,3,33.85,582.0
B-25549,4734,958,7,Electronics,Printers,Debit Card,2023-07-30,Amy Duran MD,Florida,Orlando,2023-07,2023,7,July,3,20.24,676.29
B-25488,1388,345,5,Furniture,Sofas,UPI,2024-10-05,Christopher Thomas,New York,New York City,2024-10,2024,10,October,4,24.86,277.6
B-25488,8555,1638,8,Electronics,Laptops,Credit Card,2024-10-05,Christopher Thomas,New York,New York City,2024-10,2024,10,October,4,19.15,1069.38
B-26885,9024,730,4,Furniture,Tables,Credit Card,2024-02-20,Peter Castro,Texas,Dallas,2024-02,2024,2,February,1,8.09,2256.0
B-26885,2468,418,4,Electronics,Laptops,Credit Card,2024-02-20,Peter Castro,Texas,Dallas,2024-02,2024,2,February,1,16.94,617.0
B-25703,9438,1801,4,Electronics,Electronic Games,COD,2023-04-19,Steven Acosta,Florida,Orlando,2023-04,2023,4,April,2,19.08,2359.5
B-25703,9438,1801,4,Electronics,Electronic Games,COD,2023-10-29,Lindsay Jackson,Texas,Austin,2023-10,2023,10,October,4,19.08,2359.5
B-25809,2685,379,18,Electronics,Phones,UPI,2022-03-08,Kelly Smith,Ohio,Cleveland,2022-03,2022,3,March,1,14.12,149.17
B-25809,2685,379,18,Electronics,Phones,UPI,2022-12-08,Sabrina Hartman,Florida,Tampa,2022-12,2022,12,December,4,14.12,149.17
B-25809,9916,4602,14,Furniture,Chairs,UPI,2022-03-08,Kelly Smith,Ohio,Cleveland,2022-03,2022,3,March,1,46.41,708.29
B-25809,9916,4602,14,Furniture,Chairs,UPI,2022-12-08,Sabrina Hartman,Florida,Tampa,2022-12,2022,12,December,4,46.41,708.29
B-25809,6184,50,14,Electronics,Electronic Games,Credit Card,2022-03-08,Kelly Smith,Ohio,Cleveland,2022-03,2022,3,March,1,0.81,441.71
B-25809,6184,50,14,Electronics,Electronic Games,Credit Card,2022-12-08,Sabrina Hartman,Florida,Tampa,2022-12,2022,12,December,4,0.81,441.71
B-25809,4548,2135,8,Office Supplies,Markers,Debit Card,2022-03-08,Kelly Smith,Ohio,Cleveland,2022-03,2022,3,March,1,46.94,568.5
B-25809,4548,2135,8,Office Supplies,Markers,Debit Card,2022-12-08,Sabrina Hartman,Florida,Tampa,2022-12,2022,12,December,4,46.94,568.5
B-25477,7195,1665,7,Office Supplies,Markers,COD,2024-07-27,Cynthia Smith,New York,Rochester,2024-07,2024,7,July,3,23.14,1027.86
B-25477,7195,1665,7,Office Supplies,Markers,COD,2022-07-05,Olivia Dickerson,New York,Buffalo,2022-07,2022,7,July,3,23.14,1027.86
B-26018,3098,957,18,Furniture,Bookcases,COD,2024-07-04,Whitney Stout,Texas,Austin,2024-07,2024,7,July,3,30.89,172.11
B-25329,5412,1192,18,Furniture,Tables,Credit Card,2024-02-28,Stephanie Flores,California,San Diego,2024-02,2024,2,February,1,22.03,300.67
B-25329,5412,1192,18,Furniture,Tables,Credit Card,2025-01-03,Gregory English,California,Los Angeles,2025-01,2025,1,January,1,22.03,300.67
B-25182,1397,686,11,Furniture,Chairs,Credit Card,2021-12-07,Natalie Maxwell,New York,New York City,2021-12,2021,12,December,4,49.11,127.0
B-25492,9279,552,14,Furniture,Chairs,EMI,2021-12-14,Tina Blake,New York,Buffalo,2021-12,2021,12,December,4,5.95,662.79
B-25492,9279,552,14,Furniture,Chairs,EMI,2020-11-30,Clarence Cooke,California,San Francisco,2020-11,2020,11,November,4,5.95,662.79
B-25492,2596,1003,19,Office Supplies,Paper,Credit Card,2021-12-14,Tina Blake,New York,Buffalo,2021-12,2021,12,December,4,38.64,136.63
B-25492,2596,1003,19,Office Supplies,Paper,Credit Card,2020-11-30,Clarence Cooke,California,San Francisco,2020-11,2020,11,November,4,38.64,136.63
B-25517,6732,911,19,Furniture,Bookcases,EMI,2021-12-29,Tamara Guzman,New York,Buffalo,2021-12,2021,12,December,4,13.53,354.32
B-25517,4495,1408,14,Office Supplies,Pens,EMI,2021-12-29,Tamara Guzman,New York,Buffalo,2021-12,2021,12,December,4,31.32,321.07
B-25200,9653,2471,6,Office Supplies,Paper,UPI,2024-07-08,Marissa Hartman,New York,Buffalo,2024-07,2024,7,July,3,25.6,1608.83
B-26009,8945,1728,10,Furniture,Tables,UPI,2021-02-10,Sara Garcia,Illinois,Peoria,2021-02,2021,2,February,1,19.32,894.5
B-26580,4007,201,13,Furniture,Bookcases,COD,2020-10-21,Kathryn Rogers,Ohio,Columbus,2020-10,2020,10,October,4,5.02,308.23
B-26580,4007,201,13,Furniture,Bookcases,COD,2023-04-17,Kyle Dickson,Texas,Dallas,2023-04,2023,4,April,2,5.02,308.23
B-25679,810,231,18,Furniture,Bookcases,EMI,2020-10-21,Jacob Decker,Florida,Tampa,2020-10,2020,10,October,4,28.52,45.0
B-26034,9789,2071,18,Furniture,Bookcases,Debit Card,2023-12-28,Aaron Johnson,New York,Rochester,2023-12,2023,12,December,4,21.16,543.83
B-26034,9229,4090,8,Electronics,Electronic Games,COD,2023-12-28,Aaron Johnson,New York,Rochester,2023-12,2023,12,December,4,44.32,1153.62
B-25148,8141,3968,18,Office Supplies,Markers,Debit Card,2022-12-23,William Morse,New York,Rochester,2022-12,2022,12,December,4,48.74,452.28
B-25148,8141,3968,18,Office Supplies,Markers,Debit Card,2022-08-10,Carrie Smith,Illinois,Peoria,2022-08,2022,8,August,3,48.74,452.28
B-25148,1067,251,14,Furniture,Sofas,EMI,2022-12-23,William Morse,New York,Rochester,2022-12,2022,12,December,4,23.52,76.21
B-25148,1067,251,14,Furniture,Sofas,EMI,2022-08-10,Carrie Smith,Illinois,Peoria,2022-08,2022,8,August,3,23.52,76.21
B-25830,3839,1415,10,Office Supplies,Binders,UPI,2023-10-17,Vincent Roth,California,Los Angeles,2023-10,2023,10,October,4,36.86,383.9
B-25830,3839,1415,10,Office Supplies,Binders,UPI,2022-02-28,Andrew Benson,Florida,Orlando,2022-02,2022,2,February,1,36.86,383.9
B-25762,2858,482,13,Electronics,Electronic Games,COD,2024-05-24,Jason Wilson,Texas,Austin,2024-05,2024,5,May,2,16.86,219.85
B-26794,2137,638,12,Furniture,Bookcases,Debit Card,2020-10-02,Colin Patterson,New York,New York City,2020-10,2020,10,October,4,29.85,178.08
B-26794,2831,1289,12,Furniture,Chairs,Debit Card,2020-10-02,Colin Patterson,New York,New York City,2020-10,2020,10,October,4,45.53,235.92
B-25011,3913,961,15,Furniture,Sofas,UPI,2024-02-10,Eric Bates,Ohio,Columbus,2024-02,2024,2,February,1,24.56,260.87
B-25011,3913,961,15,Furniture,Sofas,UPI,2021-02-06,Steven Keith,California,San Francisco,2021-02,2021,2,February,1,24.56,260.87
B-25515,4468,1940,9,Office Supplies,Paper,COD,2022-03-16,Seth Rodriguez,Florida,Tampa,2022-03,2022,3,March,1,43.42,496.44
B-25369,1579,602,9,Electronics,Laptops,Credit Card,2020-05-24,Lauren Jones,Ohio,Cincinnati,2020-05,2020,5,May,2,38.13,175.44
B-25369,1579,602,9,Electronics,Laptops,Credit Card,2025-02-16,Thomas Wallace,Texas,Dallas,2025-02,2025,2,February,1,38.13,175.44
B-25369,1579,602,9,Electronics,Laptops,Credit Card,2021-11-16,Mr. Daniel Wilson,Ohio,Cincinnati,2021-11,2021,11,November,4,38.13,175.44
B-25369,1579,602,9,Electronics,Laptops,Credit Card,2024-09-08,Julie Smith MD,New York,Rochester,2024-09,2024,9,September,3,38.13,175.44
B-25369,3760,1849,19,Furniture,Chairs,EMI,2020-05-24,Lauren Jones,Ohio,Cincinnati,2020-05,2020,5,May,2,49.18,197.89
B-25369,3760,1849,19,Furniture,Chairs,EMI,2025-02-16,Thomas Wallace,Texas,Dallas,2025-02,2025,2,February,1,49.18,197.89
B-25369,3760,1849,19,Furniture,Chairs,EMI,2021-11-16,Mr. Daniel Wilson,Ohio,Cincinnati,2021-11,2021,11,November,4,49.18,197.89
B-25369,3760,1849,19,Furniture,Chairs,EMI,2024-09-08,Julie Smith MD,New York,Rochester,2024-09,2024,9,September,3,49.18,197.89
B-26222,8706,3099,14,Office Supplies,Pens,Credit Card,2022-06-29,Carol Mitchell,Illinois,Chicago,2022-06,2022,6,June,2,35.6,621.86
B-26222,4708,696,14,Electronics,Electronic Games,Credit Card,2022-06-29,Carol Mitchell,Illinois,Chicago,2022-06,2022,6,June,2,14.78,336.29
B-26222,8089,3132,17,Furniture,Chairs,COD,2022-06-29,Carol Mitchell,Illinois,Chicago,2022-06,2022,6,June,2,38.72,475.82
B-25316,5462,673,12,Electronics,Printers,Debit Card,2022-11-03,John Thompson,Texas,Austin,2022-11,2022,11,November,4,12.32,455.17
B-25507,6392,444,18,Electronics,Electronic Games,Credit Card,2023-11-28,Debra Rodriguez,Florida,Tampa,2023-11,2023,11,November,4,6.95,355.11
B-25846,8706,1724,3,Electronics,Electronic Games,Debit Card,2020-04-25,Erin Vasquez,Florida,Orlando,2020-04,2020,4,April,2,19.8,2902.0
B-25763,2349,319,4,Office Supplies,Pens,UPI,2022-01-18,Clayton Lara,Florida,Miami,2022-01,2022,1,January,1,13.58,587.25
B-25763,8220,3882,14,Furniture,Chairs,UPI,2022-01-18,Clayton Lara,Florida,Miami,2022-01,2022,1,January,1,47.23,587.14
B-25763,2379,279,7,Furniture,Chairs,Debit Card,2022-01-18,Clayton Lara,Florida,Miami,2022-01,2022,1,January,1,11.73,339.86
B-25763,7377,2049,4,Office Supplies,Markers,UPI,2022-01-18,Clayton Lara,Florida,Miami,2022-01,2022,1,January,1,27.78,1844.25
B-25465,717,158,16,Furniture,Tables,Credit Card,2022-03-23,Tony Ray,Ohio,Cleveland,2022-03,2022,3,March,1,22.04,44.81
B-25465,717,158,16,Furniture,Tables,Credit Card,2020-06-24,Steven Frey,Florida,Miami,2020-06,2020,6,June,2,22.04,44.81
B-25465,717,158,16,Furniture,Tables,Credit Card,2022-12-23,Stephanie Leonard,New York,Buffalo,2022-12,2022,12,December,4,22.04,44.81
B-25465,717,158,16,Furniture,Tables,Credit Card,2024-11-24,Crystal Chambers,New York,New York City,2024-11,2024,11,November,4,22.04,44.81
B-25465,717,158,16,Furniture,Tables,Credit Card,2020-11-06,Robert White,Florida,Orlando,2020-11,2020,11,November,4,22.04,44.81
